date,watertemp,sealv,precip,temp,vwind,dwind,sin,cos,precip1,precip2,precip3,precip4,precip5,precipsum,meantemp,raise,waterlv
2013-09-19,12.44,513.52,0.9,12.86,4,225,-0.707106781186547,-0.707106781186548,2.3,2.1,0.2,7.6,0.09,12.29,13.724,FALSE,92.33
2013-09-20,12.43,512.8,0.09,12.35,3.75,277.25,-0.992004949679715,0.12619896913583,0.9,2.3,2.1,0.2,7.6,13.1,12.984,FALSE,92.25
2013-09-21,12.43,512.65,0.09,12.55,4.13,266,-0.997564050259824,-0.069756473744126,0.09,0.9,2.3,2.1,0.2,5.59,12.286,TRUE,91.83
2013-09-22,12.43,512.53,9.7,15.24,8.38,278.25,-0.98965138681967,0.143492621991179,0.09,0.09,0.9,2.3,2.1,5.48,12.058,FALSE,92.42
2013-09-23,12.43,536.58,0.09,14.88,5.13,336.38,-0.40066887909521,0.916222925561562,9.7,0.09,0.09,0.9,2.3,13.08,12.836,TRUE,92.42
2013-09-24,12.42,536.95,0.7,12.76,5.5,254,-0.961261695938319,-0.275637355816999,0.09,9.7,0.09,0.09,0.9,10.87,13.576,TRUE,94.08
2013-09-25,12.41,526.57,2.3,9.61,3,224.75,-0.704014724455968,-0.710185375623285,0.7,0.09,9.7,0.09,0.09,10.67,13.556,TRUE,95.67
2013-09-26,12.4,523.07,2.4,7.76,3.38,189.25,-0.160742565603826,-0.986996366560232,2.3,0.7,0.09,9.7,0.09,12.88,13.008,TRUE,96.92
2013-09-27,12.39,519.23,1,10.23,4.75,323.13,-0.600001429132663,0.799998928148508,2.4,2.3,0.7,0.09,9.7,15.19,12.05,TRUE,97.33
2013-09-28,12.39,522.25,1,10.31,3.5,179,0.017452406437284,-0.999847695156391,1,2.4,2.3,0.7,0.09,6.49,11.048,FALSE,97.75
2013-09-29,12.38,512.7,0.09,9.56,3.88,68.63,0.931246737264206,0.364389234658176,1,1,2.4,2.3,0.7,7.4,10.134,FALSE,97.75
2013-09-30,12.37,506.73,2.6,7.06,2.5,152.75,0.457873915116957,-0.889017141485737,0.09,1,1,2.4,2.3,6.79,9.494,FALSE,96.58
2013-10-01,12.36,506.83,4.8,7.45,3.13,110.88,0.934328942456612,-0.356411878713251,2.6,0.09,1,1,2.4,7.09,8.984,FALSE,94.92
2013-10-02,12.35,495.47,0.09,5.3,2.88,132.75,0.734322509435685,-0.678800745532942,4.8,2.6,0.09,1,1,9.49,8.922,FALSE,92.58
2013-10-03,12.33,485.78,0.09,5.26,2.75,161.88,0.311008203278682,-0.950407227189149,0.09,4.8,2.6,0.09,1,8.58,7.936,FALSE,90.75
2013-10-04,12.31,471.05,0.09,6.1,5.25,162.88,0.294373942013084,-0.955690317133996,0.09,0.09,4.8,2.6,0.09,7.67,6.926,FALSE,88.75
2013-10-05,12.29,462.23,3.2,7.94,3.88,192.75,-0.220697435021501,-0.975342320508513,0.09,0.09,0.09,4.8,2.6,7.67,6.234,FALSE,86.75
2013-10-06,12.27,484.37,0.09,10.43,4.63,252.63,-0.954396775096603,-0.298541112219414,3.2,0.09,0.09,0.09,4.8,8.27,6.41,FALSE,84.58
2013-10-07,12.24,483.22,0.09,11.15,5.88,247.88,-0.926397247384799,-0.376547659716359,0.09,3.2,0.09,0.09,0.09,3.56,7.006,FALSE,82.5
2013-10-08,12.21,488.87,0.09,11.83,4.13,226.75,-0.7283709698824,-0.685182990326359,0.09,0.09,3.2,0.09,0.09,3.56,8.176,FALSE,80.83
2013-10-09,12.18,485.8,0,12.14,5,224.5,-0.700909264299851,-0.713250449154182,0.09,0.09,0.09,3.2,0.09,3.56,9.49,FALSE,79.75
2013-10-10,12.15,501.13,0.09,12.6,3.25,153.75,0.442288690219001,-0.896872741532688,0,0.09,0.09,0.09,3.2,3.47,10.698,FALSE,78.58
2013-10-11,12.12,508.18,0.09,12.8,5.38,77.38,0.975840556127978,0.218483887314003,0.09,0,0.09,0.09,0.09,0.36,11.63,FALSE,77.83
2013-10-12,12.09,496.7,0.09,11.86,5.63,100.75,0.98245039772551,-0.186524036008735,0.09,0.09,0,0.09,0.09,0.36,12.104,FALSE,77.58
2013-10-13,12.06,498.85,10.7,10.51,3.13,125,0.819152044288992,-0.573576436351046,0.09,0.09,0.09,0,0.09,0.36,12.246,FALSE,77.42
2013-10-14,12.03,494.5,0.09,9.05,4,189.13,-0.158675054211118,-0.987330860031782,10.7,0.09,0.09,0.09,0,10.97,11.982,FALSE,76.25
2013-10-15,12.01,488.67,0.09,9.39,2.63,167.63,0.214223913345879,-0.976784579603291,0.09,10.7,0.09,0.09,0.09,11.06,11.364,FALSE,76
2013-10-16,11.98,499.47,0.1,9.03,1.63,123.13,0.837432663482696,-0.54654051463023,0.09,0.09,10.7,0.09,0.09,11.06,10.722,FALSE,75.25
2013-10-17,11.96,488.25,4.8,9.46,5.38,199.88,-0.340051307007933,-0.940406884599531,0.1,0.09,0.09,10.7,0.09,11.07,9.968,FALSE,73.75
2013-10-18,11.94,519.62,5.7,8.85,4.88,280.25,-0.984040697646291,0.177943545473842,4.8,0.1,0.09,0.09,10.7,15.78,9.488,TRUE,73.5
2013-10-19,11.92,490.88,1.3,4.25,3,190.88,-0.188752663223395,-0.982024659632372,5.7,4.8,0.1,0.09,0.09,10.78,9.156,TRUE,75.42
2013-10-20,11.9,501.9,8.2,8.41,2.13,171.5,0.147809411129611,-0.989015863361917,1.3,5.7,4.8,0.1,0.09,11.99,8.196,FALSE,77.42
2013-10-21,11.88,503.23,17,11.6,3.75,202.38,-0.380747625693237,-0.924678995938029,8.2,1.3,5.7,4.8,0.1,20.1,8,TRUE,77.42
2013-10-22,11.86,485.18,0.09,12.91,4.75,161.25,0.321439465303162,-0.946930129495106,17,8.2,1.3,5.7,4.8,37,8.514,FALSE,77.75
2013-10-23,11.84,472.43,0,16.26,7,200.75,-0.354291037997716,-0.935135209686012,0.09,17,8.2,1.3,5.7,32.29,9.204,FALSE,77.67
2013-10-24,11.81,483.83,0.09,12.8,8.25,249.5,-0.936672189248398,-0.350207381259468,0,0.09,17,8.2,1.3,26.59,10.686,FALSE,76
2013-10-25,11.79,488,0,10.06,5.13,212.88,-0.542881334242517,-0.839809417029283,0.09,0,0.09,17,8.2,25.38,12.396,FALSE,74.42
2013-10-26,11.76,492.2,0.1,14.28,6.5,225,-0.707106781186547,-0.707106781186548,0,0.09,0,0.09,17,17.18,12.726,FALSE,73.58
2013-10-27,11.74,495.72,10.2,13.75,6.13,213.5,-0.551936985312058,-0.833885822067168,0.1,0,0.09,0,0.09,0.28,13.262,TRUE,72.92
2013-10-28,11.72,488.57,0.4,13.25,10.63,227.25,-0.734322509435686,-0.678800745532942,10.2,0.1,0,0.09,0,10.39,13.43,TRUE,73.08
2013-10-29,11.7,478.07,1.6,11.86,10.75,244,-0.898794046299167,-0.438371146789078,0.4,10.2,0.1,0,0.09,10.79,12.828,TRUE,74.17
2013-10-30,11.68,507.55,4.6,9.76,10.13,249,-0.933580426497202,-0.358367949545301,1.6,0.4,10.2,0.1,0,12.3,12.64,TRUE,74.83
2013-10-31,11.67,506.75,0.09,9.36,7,232.13,-0.789405615632696,-0.613871952452272,4.6,1.6,0.4,10.2,0.1,16.9,12.58,TRUE,76.33
2013-11-01,11.65,505.68,0.1,6.91,5.5,216.25,-0.591309648363582,-0.806444604267483,0.09,4.6,1.6,0.4,10.2,16.89,11.596,TRUE,78.33
2013-11-02,11.63,518.55,14.2,7.69,4.13,208.63,-0.479151503112488,-0.87773221261672,0.1,0.09,4.6,1.6,0.4,6.79,10.228,TRUE,79.25
2013-11-03,11.62,527.22,3.9,8.9,5.75,232,-0.788010753606722,-0.615661475325658,14.2,0.1,0.09,4.6,1.6,20.59,9.116,TRUE,80.5
2013-11-04,11.6,507.77,2,7.93,9,209.5,-0.492423560103467,-0.8703556959399,3.9,14.2,0.1,0.09,4.6,22.89,8.524,TRUE,81.92
2013-11-05,11.58,521.72,0.2,8.01,7.88,235.38,-0.822938103530372,-0.568131039248724,2,3.9,14.2,0.1,0.09,20.29,8.158,TRUE,84.17
2013-11-06,11.56,534.33,2.7,5.59,3.38,207.75,-0.465614520325111,-0.884987637463042,0.2,2,3.9,14.2,0.1,20.4,7.888,TRUE,85.67
2013-11-07,11.53,533.63,0.8,6.74,4.25,203.75,-0.402746689858737,-0.915311479119447,2.7,0.2,2,3.9,14.2,23,7.624,FALSE,87.33
2013-11-08,11.51,525.13,1.3,6.7,4,217.88,-0.614009720373034,-0.789298462742345,0.8,2.7,0.2,2,3.9,9.6,7.434,TRUE,87.42
2013-11-09,11.48,529.97,2.9,7.45,7.25,201.63,-0.368611332030308,-0.929583608880257,1.3,0.8,2.7,0.2,2,7,6.994,TRUE,87.75
2013-11-10,11.45,517.3,1.2,5.84,6,205.5,-0.430511096808295,-0.902585284349861,2.9,1.3,0.8,2.7,0.2,7.9,6.898,TRUE,88.17
2013-11-11,11.42,548.12,0,7.45,4.75,287.38,-0.954344655306965,0.298707681332485,1.2,2.9,1.3,0.8,2.7,8.9,6.464,TRUE,89.83
2013-11-12,11.39,510.48,1.3,5.58,6.5,216.25,-0.591309648363582,-0.806444604267483,0,1.2,2.9,1.3,0.8,6.2,6.836,FALSE,90.58
2013-11-13,11.35,529.6,0.3,7.56,7,269,-0.999847695156391,-0.017452406437284,1.3,0,1.2,2.9,1.3,6.7,6.604,TRUE,90.42
2013-11-14,11.31,533.38,1,5.58,3.75,226.5,-0.725374371012288,-0.688354575693754,0.3,1.3,0,1.2,2.9,5.7,6.776,TRUE,91.17
2013-11-15,11.27,524.5,0.09,3.64,5.25,231,-0.777145961456971,-0.629320391049838,1,0.3,1.3,0,1.2,3.8,6.402,FALSE,91.92
2013-11-16,11.22,517.5,0.4,7.41,12,265.88,-0.997415764847677,-0.071845612484858,0.09,1,0.3,1.3,0,2.69,5.962,TRUE,90.5
2013-11-17,11.16,531.05,0.09,7.21,6,260.88,-0.9873585390151,-0.158502730052093,0.4,0.09,1,0.3,1.3,3.09,5.954,FALSE,91.83
2013-11-18,11.05,528.98,0,5.04,3.88,156.88,0.392658170967675,-0.919684489796539,0.09,0.4,0.09,1,0.3,1.88,6.28,FALSE,91.5
2013-11-19,10.95,521.93,0.09,6.15,4.25,187,-0.121869343405147,-0.992546151641322,0,0.09,0.4,0.09,1,1.58,5.776,FALSE,91.08
2013-11-20,10.86,540.6,10.1,5.88,2.75,110.13,0.938914183578616,-0.344151356055589,0.09,0,0.09,0.4,0.09,0.67,5.89,TRUE,89.5
2013-11-21,10.83,541.1,0.09,5.44,4.38,218.63,-0.624288714333087,-0.781193702711652,10.1,0.09,0,0.09,0.4,10.68,6.338,TRUE,90.25
2013-11-22,10.79,539.03,0.09,6.34,2.5,142.38,0.610421687981603,-0.792076614249967,0.09,10.1,0.09,0,0.09,10.37,5.944,FALSE,91.08
2013-11-23,10.75,529.23,0.1,8.09,2.5,68.25,0.928809552871924,0.370557437509836,0.09,0.09,10.1,0.09,0,10.37,5.77,FALSE,91.17
2013-11-24,10.73,536.63,1.7,5.34,5.63,139.38,0.651039213297615,-0.759044098026474,0.1,0.09,0.09,10.1,0.09,10.47,6.38,TRUE,91.08
2013-11-25,10.71,540.23,1.1,4.13,5.38,142,0.615661475325658,-0.788010753606722,1.7,0.1,0.09,0.09,10.1,12.08,6.218,TRUE,92.67
2013-11-26,10.66,534.4,0,3.8,4.38,83.25,0.993068456954926,0.117537397457838,1.1,1.7,0.1,0.09,0.09,3.08,5.868,TRUE,94.42
2013-11-27,10.6,506.7,0.4,3,10.25,246.25,-0.915311479119447,-0.402746689858737,0,1.1,1.7,0.1,0.09,2.99,5.54,FALSE,95.17
2013-11-28,10.54,527.45,0.09,7.81,9.13,295.25,-0.904455145454368,0.426568739901458,0.4,0,1.1,1.7,0.1,3.3,4.872,TRUE,95.17
2013-11-29,10.5,542.27,2.7,4.81,5,257.13,-0.974877954055121,-0.22273970166385,0.09,0.4,0,1.1,1.7,3.29,4.816,TRUE,96.42
2013-11-30,10.46,531.67,1.4,3.39,2.88,226.63,-0.72693432953664,-0.686706983029236,2.7,0.09,0.4,0,1.1,4.29,4.71,FALSE,98.25
2013-12-01,10.42,519.82,0.6,6.43,10,284.88,-0.966465776721618,0.256795448608187,1.4,2.7,0.09,0.4,0,4.59,4.562,TRUE,97.42
2013-12-02,10.36,549.4,0.09,3.66,4.25,224.13,-0.696288711231147,-0.717761820252421,0.6,1.4,2.7,0.09,0.4,5.19,5.088,TRUE,99.08
2013-12-03,10.31,508.32,0,1.93,8.38,246.13,-0.914465961539399,-0.404662829014257,0.09,0.6,1.4,2.7,0.09,4.88,5.22,FALSE,100.5
2013-12-04,10.24,525,1.9,3.91,9.25,261.88,-0.989974413593518,-0.141246806796367,0,0.09,0.6,1.4,2.7,4.79,4.044,FALSE,99.17
2013-12-05,10.21,520.2,5.3,4.24,12.25,252.5,-0.953716950748227,-0.300705799504273,1.9,0,0.09,0.6,1.4,3.99,3.864,TRUE,98.5
2013-12-06,10.13,548.18,5.6,1.36,14.5,296.75,-0.892978943411137,0.450098441037435,5.3,1.9,0,0.09,0.6,7.89,4.034,TRUE,101.58
2013-12-07,10.05,591.4,0.09,1.49,8.5,318.88,-0.657638248985527,0.753333879147387,5.6,5.3,1.9,0,0.09,12.89,3.02,TRUE,107.83
2013-12-08,9.96,559.18,7.2,1.21,6.75,264.25,-0.994968518250912,-0.100188061612076,0.09,5.6,5.3,1.9,0,12.89,2.586,TRUE,113.08
2013-12-09,9.84,555.27,0.09,2.65,4.25,203.13,-0.392818680210599,-0.919615944010109,7.2,0.09,5.6,5.3,1.9,20.09,2.442,FALSE,113.25
2013-12-10,9.75,532.77,0.3,1.14,4.63,209.38,-0.490599612723892,-0.871385115775549,0.09,7.2,0.09,5.6,5.3,18.28,2.19,FALSE,110.75
2013-12-11,9.69,533.43,0,3.89,7.13,264.63,-0.995611103128976,-0.093587025416471,0.3,0.09,7.2,0.09,5.6,13.28,1.57,FALSE,107.33
2013-12-12,9.66,527.8,0.6,2.44,7.25,247.13,-0.921389024106159,-0.388641565271523,0,0.3,0.09,7.2,0.09,7.68,2.076,FALSE,103.42
2013-12-13,9.64,535.45,2.3,2.89,5,243.38,-0.893997884960781,-0.448071179262459,0.6,0,0.3,0.09,7.2,8.19,2.266,FALSE,101.75
2013-12-14,9.62,541.92,2.5,2.9,4,209.88,-0.498185105339491,-0.86707070116449,2.3,0.6,0,0.3,0.09,3.29,2.602,FALSE,100.67
2013-12-15,9.59,528.07,0.6,3.89,7.5,240.38,-0.869322458298354,-0.494245347472393,2.5,2.3,0.6,0,0.3,5.7,2.652,FALSE,99.42
2013-12-16,9.6,520.52,0.09,5.95,6.63,227.5,-0.737277336810124,-0.67559020761566,0.6,2.5,2.3,0.6,0,6,3.202,FALSE,97.83
2013-12-17,9.56,524.67,0.09,6.29,6,246,-0.913545457642601,-0.4067366430758,0.09,0.6,2.5,2.3,0.6,6.09,3.614,FALSE,96.33
2013-12-18,9.56,532.5,0.09,3.95,2.88,189.63,-0.167284990149969,-0.985908582004703,0.09,0.09,0.6,2.5,2.3,5.58,4.384,FALSE,95.25
2013-12-19,9.54,525.93,0,2.95,5.5,189.38,-0.162981573647658,-0.986629113016301,0.09,0.09,0.09,0.6,2.5,3.37,4.596,FALSE,94.75
2013-12-20,9.57,524.65,2.5,4.7,5.38,223.25,-0.685182990326359,-0.7283709698824,0,0.09,0.09,0.09,0.6,0.87,4.606,FALSE,93.25
2013-12-21,9.51,517.6,0,5.01,9.5,240.75,-0.872496007072797,-0.488621241496955,2.5,0,0.09,0.09,0.09,2.77,4.768,FALSE,92.08
2013-12-22,9.46,510.95,3.7,5.49,8.25,225.63,-0.714838924546119,-0.699289147601868,0,2.5,0,0.09,0.09,2.68,4.58,FALSE,91.83
2013-12-23,9.45,520.77,1,4.55,8.88,239.38,-0.860564285593473,-0.509341840379324,3.7,0,2.5,0,0.09,6.29,4.42,FALSE,91.25
2013-12-24,9.42,519.2,0.09,7.14,9.13,194,-0.241921895599667,-0.970295726275996,1,3.7,0,2.5,0,7.2,4.54,FALSE,91.17
2013-12-25,9.49,523.48,1.5,7.04,6.5,193.75,-0.237685892326173,-0.971342069813261,0.09,1,3.7,0,2.5,7.29,5.378,FALSE,90.17
2013-12-26,9.45,539.53,0,5.19,2.75,126,0.809016994374947,-0.587785252292473,1.5,0.09,1,3.7,0,6.29,5.846,TRUE,89.92
2013-12-27,9.44,531.5,0,5.35,6.75,207.5,-0.461748613235034,-0.887010833178222,0,1.5,0.09,1,3.7,6.29,5.882,FALSE,90.08
2013-12-28,9.42,520.95,1.2,6.63,6.38,204.13,-0.408808363244013,-0.912620250784383,0,0,1.5,0.09,1,2.59,5.854,FALSE,89.33
2013-12-29,9.4,527.98,9.6,5.3,4.38,236.75,-0.836286155847759,-0.548293229519914,1.2,0,0,1.5,0.09,2.79,6.27,FALSE,88.42
2013-12-30,9.36,523.57,0.2,3.95,7.5,240.13,-0.867157637661533,-0.498033765366637,9.6,1.2,0,0,1.5,12.3,5.902,FALSE,88.08
2013-12-31,9.35,516.8,0.09,1.04,5,195.38,-0.265219568532895,-0.964188042068157,0.2,9.6,1.2,0,0,11,5.284,FALSE,87.83
2014-01-01,9.33,521.55,0.09,1.63,4.63,184.88,-0.085069127822428,-0.996375051620388,0.09,0.2,9.6,1.2,0,11.09,4.454,FALSE,86.75
2014-01-02,9.29,523.87,0,1.51,4.25,165.63,0.248182704140924,-0.968713242071821,0.09,0.09,0.2,9.6,1.2,11.18,3.71,FALSE,85.5
2014-01-03,9.22,518.17,0.4,3.93,4.63,188.75,-0.152123386189917,-0.988361510467761,0,0.09,0.09,0.2,9.6,9.98,2.686,FALSE,84.67
2014-01-04,9.18,513.25,0,4.59,5.88,203.75,-0.402746689858737,-0.915311479119447,0.4,0,0.09,0.09,0.2,0.78,2.412,FALSE,83.5
2014-01-05,9.14,527.78,1.3,5.04,5.25,178.75,0.021814885034561,-0.999762027079909,0,0.4,0,0.09,0.09,0.58,2.54,FALSE,83.08
2014-01-06,9.12,515.22,5.5,4.23,6.63,218.5,-0.622514636637619,-0.782608156852414,1.3,0,0.4,0,0.09,1.79,3.34,FALSE,82.42
2014-01-07,9.07,508.67,0.1,7.64,7.13,223.5,-0.688354575693754,-0.725374371012288,5.5,1.3,0,0.4,0,7.2,3.86,FALSE,82.17
2014-01-08,9.04,513.75,4.1,7.25,8,240.63,-0.87147072828867,-0.490447519859174,0.1,5.5,1.3,0,0.4,7.3,5.086,TRUE,81.33
2014-01-09,9.06,519.83,2.3,6.99,8.88,226.38,-0.723931094690798,-0.689872285383159,4.1,0.1,5.5,1.3,0,11,5.75,TRUE,81.67
2014-01-10,9.02,539.72,1,5.84,13.5,277.25,-0.992004949679715,0.12619896913583,2.3,4.1,0.1,5.5,1.3,13.3,6.23,TRUE,84.67
2014-01-11,8.98,540.52,4.3,5.26,10,256.5,-0.972369920397677,-0.233445363855905,1,2.3,4.1,0.1,5.5,13,6.39,TRUE,91.92
2014-01-12,8.96,559.15,0.7,3.58,9,300.25,-0.863835505204396,0.503773977045526,4.3,1,2.3,4.1,0.1,11.8,6.596,TRUE,96.58
2014-01-13,8.94,551.6,0.09,-1.65,4,232,-0.788010753606722,-0.615661475325658,0.7,4.3,1,2.3,4.1,12.4,5.784,TRUE,100.75
2014-01-14,8.86,537.93,0.09,0.01,2.38,133.38,0.726814465486903,-0.686833846544408,0.09,0.7,4.3,1,2.3,8.39,4.004,FALSE,102.58
2014-01-15,8.79,535.73,0.09,0.54,3.88,96.5,0.993571855676587,-0.113203213767907,0.09,0.09,0.7,4.3,1,6.18,2.608,FALSE,101.75
2014-01-16,8.76,526.33,0.2,-1.56,4.75,121.38,0.853732611940551,-0.520711654669996,0.09,0.09,0.09,0.7,4.3,5.27,1.548,FALSE,99.92
2014-01-17,8.71,528.13,2.5,-2.49,5.13,115.75,0.900698239322588,-0.434445257404417,0.2,0.09,0.09,0.09,0.7,1.17,0.184,FALSE,98.08
2014-01-18,8.7,519.02,0.09,-2.55,4.63,105,0.965925826289068,-0.258819045102521,2.5,0.2,0.09,0.09,0.09,2.97,-1.03,FALSE,96.92
2014-01-19,8.67,511.58,0.09,-3.2,8,102.75,0.975342320508513,-0.220697435021501,0.09,2.5,0.2,0.09,0.09,2.97,-1.21,FALSE,94.92
2014-01-20,8.57,508.55,0.09,-4.29,8.88,103.75,0.971342069813261,-0.237685892326173,0.09,0.09,2.5,0.2,0.09,2.97,-1.852,FALSE,93.33
2014-01-21,8.58,502.72,0.09,-5.41,5,105.38,0.964188042068157,-0.265219568532895,0.09,0.09,0.09,2.5,0.2,2.97,-2.818,FALSE,92.25
2014-01-22,8.49,501.08,0.09,-4.08,4.38,101.13,0.981191725217428,-0.193035743749306,0.09,0.09,0.09,0.09,2.5,2.86,-3.588,FALSE,90.83
2014-01-23,8.33,490.18,0,-6.84,3,122.5,0.843391445812886,-0.537299608346824,0.09,0.09,0.09,0.09,0.09,0.45,-3.906,FALSE,89.83
2014-01-24,8.28,477.78,0,-10.75,3.63,113.13,0.919615944010109,-0.392818680210599,0,0.09,0.09,0.09,0.09,0.36,-4.764,FALSE,88.33
2014-01-25,8.23,469.97,0,-11.15,3,142.63,0.606959801961897,-0.794732532870257,0,0,0.09,0.09,0.09,0.27,-6.274,FALSE,86.75
2014-01-26,8.18,463.28,0.5,-8.89,4.63,128.63,0.781193702711652,-0.624288714333087,0,0,0,0.09,0.09,0.18,-7.646,FALSE,85
2014-01-27,8.12,460.27,0,-7.05,6.63,145.63,0.564534897582796,-0.825409201191253,0.5,0,0,0,0.09,0.59,-8.342,FALSE,83.5
2014-01-28,8.07,463.65,0.4,-5,6,133.25,0.7283709698824,-0.685182990326359,0,0.5,0,0,0,0.5,-8.936,FALSE,82.08
2014-01-29,8.03,464.65,0.1,-8.41,7.5,128.13,0.786611834876026,-0.617447828753953,0.4,0,0.5,0,0,0.9,-8.568,FALSE,80.92
2014-01-30,7.98,453.13,0,-8.81,7.13,144.75,0.577145190037234,-0.816641555161679,0.1,0.4,0,0.5,0,1,-8.1,FALSE,79.5
2014-01-31,7.94,449.27,0.9,-6.8,6.88,155.75,0.410718852613477,-0.911762043577089,0,0.1,0.4,0,0.5,1,-7.632,FALSE,78
2014-02-01,8,449.48,0.09,0.46,5.25,176.13,0.067492895098897,-0.997719754796491,0.9,0,0.1,0.4,0,1.4,-7.214,FALSE,76.58
2014-02-02,7.96,456.6,0,2.41,4.38,198.5,-0.317304656405092,-0.948323655206199,0.09,0.9,0,0.1,0.4,1.49,-5.712,FALSE,75.75
2014-02-03,7.9,462.18,0.2,1.76,2.75,150,0.5,-0.866025403784439,0,0.09,0.9,0,0.1,1.09,-4.23,FALSE,74.58
2014-02-04,7.87,466.28,0.09,-0.21,3.5,154,0.438371146789077,-0.898794046299167,0.2,0,0.09,0.9,0,1.19,-2.196,FALSE,73.5
2014-02-05,7.83,465.88,0.09,0.29,2.75,168.38,0.201419845156184,-0.979505000486092,0.09,0.2,0,0.09,0.9,1.28,-0.476,FALSE,73
2014-02-06,7.81,469.73,0,1.59,3.38,204.75,-0.418659737537428,-0.908143173825081,0.09,0.09,0.2,0,0.09,0.47,0.942,FALSE,72.33
2014-02-07,7.74,463.25,0.3,4.04,6.38,176.75,0.056692787563378,-0.998391670557349,0,0.09,0.09,0.2,0,0.38,1.168,FALSE,71.08
2014-02-08,7.79,460,0,4.95,7.5,212.75,-0.540974471367994,-0.841039012964393,0.3,0,0.09,0.09,0.2,0.68,1.494,FALSE,71.08
2014-02-09,7.88,470.68,0.09,5,5.38,193.13,-0.227161248968612,-0.973857159426895,0,0.3,0,0.09,0.09,0.48,2.132,FALSE,70.67
2014-02-10,7.82,473.77,0.09,2.51,2.5,205.5,-0.430511096808295,-0.902585284349861,0.09,0,0.3,0,0.09,0.48,3.174,FALSE,70.42
2014-02-11,7.85,482,4.6,2.48,5.38,165.25,0.254601948205528,-0.967045938913943,0.09,0.09,0,0.3,0,0.48,3.618,FALSE,69.58
2014-02-12,7.88,481.12,0,2.49,3.75,212,-0.529919264233205,-0.848048096156426,4.6,0.09,0.09,0,0.3,5.08,3.796,FALSE,68.92
2014-02-13,7.88,480.13,0,1.73,4.5,176.88,0.054427364735009,-0.99851773242542,0,4.6,0.09,0.09,0,4.78,3.486,FALSE,68.75
2014-02-14,7.85,487.2,0,1.73,4.13,208.88,-0.482976759048351,-0.875633171036337,0,0,4.6,0.09,0.09,4.78,2.842,FALSE,68.42
2014-02-15,7.83,475.03,0.1,3.58,7.63,179.5,0.008726535498374,-0.999961923064171,0,0,0,4.6,0.09,4.69,2.188,FALSE,67.5
2014-02-16,7.8,469.9,0.1,5.71,8.88,236,-0.829037572555042,-0.559192903470747,0.1,0,0,0,4.6,4.7,2.402,FALSE,67.25
2014-02-17,7.79,473.63,0.09,3.23,12.25,261.5,-0.989015863361917,-0.14780941112961,0.1,0.1,0,0,0,0.2,3.048,FALSE,67.25
2014-02-18,7.79,487.55,0.09,2.9,4.38,232.75,-0.796002002534622,-0.605293988042894,0.09,0.1,0.1,0,0,0.29,3.196,TRUE,67.33
2014-02-19,7.74,495.77,0.2,2.31,3.75,224,-0.694658370458997,-0.719339800338651,0.09,0.09,0.1,0.1,0,0.38,3.43,TRUE,67.67
2014-02-20,7.7,497.23,0.2,2.95,5.5,251.75,-0.949699126201877,-0.313163806483749,0.2,0.09,0.09,0.1,0.1,0.58,3.546,TRUE,68.17
2014-02-21,7.69,490.98,0.2,5.6,6.38,199.63,-0.335944783873564,-0.941881681628932,0.2,0.2,0.09,0.09,0.1,0.68,3.42,FALSE,68.33
2014-02-22,7.7,489.17,0.09,4.08,4.75,236.13,-0.830304205961894,-0.557310439128848,0.2,0.2,0.2,0.09,0.09,0.78,3.398,FALSE,67.83
2014-02-23,7.69,485.8,0.09,4.11,3.5,220.88,-0.654476931199615,-0.756081970772703,0.09,0.2,0.2,0.2,0.09,0.78,3.568,FALSE,67.17
2014-02-24,7.69,478.7,0.09,5.44,6,185.25,-0.091501618663402,-0.995804927574662,0.09,0.09,0.2,0.2,0.2,0.78,3.81,FALSE,66.17
2014-02-25,7.7,487.43,0.09,4.8,5.38,161.13,0.323422004683392,-0.946254831896026,0.09,0.09,0.09,0.2,0.2,0.67,4.436,FALSE,66
2014-02-26,7.68,494.43,0.09,3.45,4.63,168.5,0.199367934417197,-0.97992470462083,0.09,0.09,0.09,0.09,0.2,0.56,4.806,TRUE,65.5
2014-02-27,7.67,497.27,0.09,5.3,3.88,187.13,-0.124121043561392,-0.992267084279848,0.09,0.09,0.09,0.09,0.09,0.45,4.376,TRUE,66
2014-02-28,7.68,496.65,0.1,5.24,3.25,141.63,0.620737354216766,-0.784018582101195,0.09,0.09,0.09,0.09,0.09,0.45,4.62,FALSE,66.83
2014-03-01,7.73,498.32,0,3.04,2.88,145.25,0.569996762596303,-0.821646937942164,0.1,0.09,0.09,0.09,0.09,0.46,4.846,FALSE,66.83
2014-03-02,7.8,493.95,0.09,5.34,4.88,163.25,0.288196268134089,-0.957571360804814,0,0.1,0.09,0.09,0.09,0.37,4.366,FALSE,66.67
2014-03-03,7.77,486.92,0.09,4.99,5.75,156,0.4067366430758,-0.913545457642601,0.09,0,0.1,0.09,0.09,0.37,4.474,FALSE,66
2014-03-04,7.65,492.35,0,5.2,5.75,131.5,0.748955720789002,-0.662620048215738,0.09,0.09,0,0.1,0.09,0.37,4.782,FALSE,65.83
2014-03-05,7.59,490.25,0,3.15,2.63,132.25,0.740218127486832,-0.672366807434668,0,0.09,0.09,0,0.1,0.28,4.762,FALSE,65
2014-03-06,7.59,480.68,0.09,2.23,2,249.75,-0.938191335922484,-0.346117057077493,0,0,0.09,0.09,0,0.18,4.344,FALSE,64.33
